record_id,age,gender,education_qualification,martial_status,occupation_status,bank___1,bank___2,bank___3,bank___4,bank___5,bank___6,bank___7,bank___8,bank___9,bank___10,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Hc_1,Hc_2,Hc_3,Hc_4,Hc_5,Hc_6,Hl_1,Hl_2,Hl_3,Hl_4,CI_1,CI_2,CI_3,CI_4,PERSN_1,PERSN_2,PERSN_3,PERSN_4,Ca_1,Ca_2,Ca_3,Ca_4,Ey_1,Ey_2,Ey_3,Ey_ 4,Cv_1,Cv_2,Cv_3,CV_4,CS_1,CS_2,CS_3,CS_4,CS_5,CT_1,CT_2,CT_3,CT_4,CT_5,CL_1,CL_2,CL_3,CL_4,CL_5,,,,,,,
391,2,2,4,1,3,0,0,0,0,1,0,0,0,0,0,3,1,3,3,3,4,2,2,2,4,4,3,4,2,4,2,2,4,1,2,3,4,3,2,4,1,3,2,4,2,4,4,4,3,4,3,2,2,3,3,4,4,2,3,3,2,3,4,2,3,,,,,,,
392,3,2,4,2,2,0,0,1,0,0,0,0,0,0,0,3,3,3,3,5,5,4,3,3,2,3,3,3,3,4,4,3,3,4,3,2,5,3,3,3,4,4,2,2,4,2,2,1,4,2,2,2,3,4,4,3,3,4,4,1,3,3,3,3,4,,,,,,,
393,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,3,3,2,3,4,3,5,4,3,3,4,3,4,3,2,3,4,4,4,4,3,4,5,4,3,3,4,2,1,5,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
394,2,2,4,1,3,0,0,0,0,1,0,0,0,0,0,4,2,3,3,4,5,2,4,3,3,4,3,3,2,1,5,2,2,3,3,4,4,2,2,2,3,3,4,3,2,3,4,4,4,3,5,3,4,3,3,1,2,3,3,3,2,2,2,2,2,,,,,,,
395,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,4,2,2,3,3,3,3,3,3,3,3,4,2,3,2,3,3,5,1,2,3,4,3,5,2,2,4,3,3,3,3,5,5,3,5,3,2,2,3,4,1,4,5,1,4,5,3,3,5,3,,,,,,,
396,2,2,4,2,2,0,0,0,0,0,1,0,0,0,0,5,3,2,3,3,3,3,3,4,4,4,3,3,3,3,2,2,4,1,3,3,4,4,2,2,4,5,3,3,3,3,4,4,3,3,5,3,3,2,4,1,2,3,4,3,1,2,1,3,3,,,,,,,
397,2,1,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,4,1,2,2,2,4,2,1,3,4,,,,,,,
398,3,2,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,2,2,3,3,3,4,4,3,4,5,,,,,,,
399,2,1,4,2,1,0,0,0,0,0,1,0,0,0,0,3,3,3,3,4,3,1,2,3,3,2,2,3,4,2,2,1,3,3,2,4,3,2,4,4,4,4,4,4,3,3,4,4,2,4,4,4,4,3,3,4,4,4,4,4,4,3,3,3,3,,,,,,,
400,2,1,4,3,1,0,0,0,0,0,0,0,0,0,1,3,2,1,4,3,4,3,3,3,4,2,2,3,4,2,3,4,3,5,3,3,5,5,3,3,3,4,5,4,3,0,2,4,2,3,2,3,2,2,4,4,4,4,2,2,3,3,2,2,2,,,,,,,
401,2,2,4,1,3,0,0,0,0,0,1,0,0,0,0,3,1,3,3,3,3,4,5,3,3,4,3,2,2,3,2,5,2,3,3,2,5,2,3,1,4,3,1,3,2,3,2,4,3,2,3,4,4,3,3,3,3,3,2,4,2,3,3,4,3,,,,,,,
402,1,1,2,1,3,0,0,0,0,1,0,0,0,0,0,3,2,4,3,5,4,3,4,3,3,3,3,3,5,3,4,5,3,5,3,4,1,1,2,5,3,3,4,3,4,3,2,3,5,2,2,2,4,1,2,1,1,3,3,3,3,2,2,2,3,,,,,,,
403,2,2,4,2,2,0,0,0,0,0,0,0,1,0,0,4,3,2,3,2,3,3,3,3,2,3,3,3,2,2,2,3,2,4,3,4,3,4,4,2,4,3,4,2,3,2,2,2,4,3,3,4,2,2,2,3,4,2,3,4,4,3,3,1,4,,,,,,,
404,4,2,2,1,2,0,0,1,0,0,0,0,0,0,0,3,2,3,4,2,2,4,3,3,2,2,3,3,3,2,3,3,2,3,2,3,2,1,4,3,2,2,4,3,1,2,3,2,1,2,4,3,1,3,1,1,5,2,3,4,1,2,3,4,3,,,,,,,
405,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,3,3,4,5,5,1,3,4,3,4,3,,,,,,,
406,2,1,4,2,2,0,0,0,0,1,0,0,0,0,0,4,3,3,3,3,3,4,2,4,3,4,3,4,3,5,4,3,3,4,2,4,4,4,3,4,3,2,4,3,2,3,2,3,4,3,1,4,4,4,5,2,3,3,4,4,5,4,5,2,1,,,,,,,
407,2,2,4,2,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,3,1,3,3,2,2,4,4,4,3,4,3,2,3,2,3,4,1,3,2,3,3,3,3,2,3,3,4,3,2,2,4,2,3,4,5,2,3,1,3,2,2,2,5,2,,,,,,,
408,3,1,4,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,3,4,1,2,3,1,4,4,,,,,,,
409,2,1,4,1,3,0,0,0,0,1,0,0,0,0,0,5,4,5,0,3,3,3,4,4,3,4,4,3,3,2,4,3,3,3,4,2,2,4,4,2,3,3,4,5,2,3,4,3,4,3,4,3,1,3,4,3,4,1,2,4,5,5,3,4,2,,,,,,,
410,3,2,3,4,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,4,3,5,4,3,2,3,4,4,3,4,2,4,4,3,3,4,4,3,5,3,3,1,4,2,3,4,3,3,1,3,2,2,3,1,2,1,4,2,1,1,3,3,4,3,,,,,,,
411,3,2,4,2,2,0,0,0,0,1,0,0,0,0,0,2,2,4,3,4,4,3,4,2,3,4,3,4,4,4,4,3,4,3,3,3,2,3,3,4,3,4,3,3,4,4,2,3,3,4,2,2,3,3,2,2,3,3,2,3,3,4,2,1,2,,,,,,,
412,2,2,4,1,3,0,0,0,1,0,0,0,0,0,0,3,1,5,3,4,5,3,2,3,3,4,4,3,5,2,3,4,5,3,3,1,2,3,2,2,2,5,4,2,3,0,2,2,2,4,2,2,2,3,3,3,4,3,3,3,5,3,3,1,3,,,,,,,
413,2,1,4,1,3,0,0,0,0,0,0,0,1,0,0,3,2,2,3,3,3,3,4,3,3,4,3,3,3,3,3,2,3,3,3,4,3,2,4,5,3,4,5,3,2,3,2,3,5,4,1,1,2,3,3,4,3,2,4,2,3,3,4,1,2,,,,,,,
414,3,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,3,3,3,3,4,3,2,3,3,3,4,3,4,4,1,3,4,5,2,3,3,3,4,4,2,2,4,4,4,4,2,3,3,2,3,3,2,3,3,2,3,4,2,3,2,5,5,5,2,,,,,,,
415,3,1,4,1,3,0,0,1,0,0,0,0,0,0,0,3,4,2,3,2,3,4,4,3,3,3,3,3,3,1,3,4,3,4,3,3,3,3,2,4,3,4,4,3,3,4,3,2,2,3,3,2,3,2,3,3,3,4,5,4,1,2,3,3,4,,,,,,,
416,2,2,4,1,3,0,1,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,3,4,3,4,3,3,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,3,2,2,2,3,4,2,3,4,1,5,3,1,1,1,2,3,3,1,1,,,,,,,
417,2,1,3,2,1,0,0,0,0,0,0,1,0,0,0,2,2,2,3,2,3,2,3,4,3,2,3,3,4,2,3,4,3,3,2,3,4,3,3,4,2,2,2,2,2,3,4,4,3,4,3,3,1,3,3,3,3,2,3,3,4,5,5,2,2,,,,,,,
418,2,2,4,1,2,0,0,0,0,1,0,0,0,0,0,4,3,4,3,5,3,4,2,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,4,4,4,3,2,2,3,3,1,3,2,3,1,1,2,1,4,2,3,4,4,5,5,2,1,1,1,,,,,,,
419,2,2,3,2,2,0,0,1,0,0,0,0,0,0,0,3,1,3,3,4,4,3,3,3,2,3,3,3,4,3,4,4,2,3,4,4,5,5,2,4,2,3,4,1,2,3,2,3,4,5,3,2,2,4,2,3,2,3,5,2,4,5,5,2,3,,,,,,,
420,2,1,4,3,2,0,0,0,0,0,1,0,0,0,0,2,3,2,3,3,3,2,2,4,3,3,3,3,3,4,5,2,1,3,2,3,4,4,4,4,3,2,3,2,3,3,2,2,1,2,2,3,3,3,3,1,3,4,2,3,3,3,2,3,3,,,,,,,
421,2,2,4,2,2,0,0,0,0,0,0,0,0,1,0,4,5,3,3,3,3,3,2,3,3,3,3,3,3,4,5,4,3,4,4,4,4,2,2,3,4,4,4,5,2,3,2,4,5,4,3,1,1,2,3,2,3,4,5,4,3,3,4,2,2,,,,,,,
422,2,2,3,3,1,0,0,0,0,0,0,0,0,0,1,4,4,2,3,3,4,1,4,3,2,3,4,3,3,4,5,5,4,4,4,4,3,3,3,4,3,4,4,2,2,3,4,3,2,3,3,4,3,4,2,5,5,5,1,1,3,4,5,5,1,,,,,,,
423,2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,2,4,1,2,2,5,4,4,3,4,2,3,3,3,4,4,3,2,3,4,1,2,2,3,4,4,5,4,2,3,0,3,4,1,2,2,2,3,2,2,3,3,4,5,4,2,2,3,5,2,,,,,,,
424,2,2,4,3,2,0,0,0,0,1,0,0,0,0,0,2,5,4,3,2,1,2,4,2,3,2,3,4,3,3,4,3,4,4,4,4,4,4,4,2,3,4,3,2,4,0,3,3,3,2,4,2,3,4,2,2,4,2,4,1,1,2,2,4,5,,,,,,,
425,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,2,4,2,3,3,4,4,4,4,4,2,3,3,2,3,3,3,4,4,3,4,4,4,2,2,3,3,2,2,2,3,4,4,3,2,3,2,3,3,2,3,2,2,2,3,4,2,3,3,3,,,,,,,
426,4,1,4,3,2,1,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,2,3,2,2,3,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,4,4,3,3,4,3,4,5,2,3,3,4,5,4,1,,,,,,,
427,2,2,4,3,1,0,1,0,0,0,0,0,0,0,0,3,3,5,4,5,3,4,4,3,3,5,2,3,2,1,3,3,4,3,3,3,4,1,3,2,3,3,4,4,3,3,5,3,3,2,1,3,4,3,2,3,2,2,3,3,3,4,5,2,3,,,,,,,
428,2,1,4,1,3,0,0,0,1,0,0,0,0,0,0,3,2,3,3,4,4,4,4,3,3,3,3,4,2,2,3,3,2,2,3,1,2,3,4,3,3,4,4,5,1,4,2,3,2,3,3,3,3,4,3,3,4,2,3,2,2,3,3,4,3,,,,,,,
429,4,1,3,2,2,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,2,3,3,2,2,4,4,3,2,3,3,2,2,2,3,3,2,2,3,3,3,2,2,3,4,2,2,2,2,4,2,2,1,2,3,3,4,1,3,1,2,1,2,3,,,,,,,
430,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,3,2,4,3,1,2,3,4,3,3,2,4,2,5,4,3,3,2,4,4,2,2,3,4,3,2,3,3,4,4,4,4,3,4,1,1,3,3,3,3,5,2,3,1,5,4,5,4,4,4,,,,,,,
431,2,2,4,1,3,0,0,0,0,1,0,0,0,0,0,3,2,2,2,3,4,2,2,3,3,4,3,3,4,4,2,2,2,4,4,4,4,2,3,3,3,4,4,4,4,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,
432,1,2,3,1,3,0,0,1,0,0,0,0,0,0,0,2,2,2,3,3,2,3,3,2,3,4,2,3,4,3,3,4,1,3,4,4,3,4,3,4,4,2,4,4,3,4,1,4,5,3,3,2,3,3,3,3,1,2,3,3,4,5,4,1,2,,,,,,,
433,2,2,4,1,2,0,0,0,0,0,0,0,0,0,1,2,3,2,2,4,2,3,2,3,4,2,2,4,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,4,1,4,5,1,1,2,2,3,4,5,5,,,,,,,
434,1,2,4,1,1,0,0,1,0,0,0,0,0,0,0,2,4,4,2,1,3,4,4,3,3,5,3,4,4,2,4,5,3,2,2,3,3,4,5,3,2,3,3,3,3,3,4,2,2,4,3,2,3,4,5,5,4,3,1,2,3,3,4,4,5,,,,,,,
435,3,2,4,1,2,0,0,0,0,1,0,0,0,0,0,3,3,4,3,5,5,1,3,3,2,4,3,4,2,3,4,4,1,1,3,3,4,3,3,5,2,2,3,3,4,3,2,4,2,3,2,1,2,3,3,4,4,5,5,1,1,3,3,1,2,,,,,,,
436,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,3,3,4,4,2,2,2,3,3,4,4,4,3,3,3,3,4,1,1,3,3,3,4,3,2,3,3,4,4,4,3,2,3,4,4,3,3,1,3,1,4,5,2,3,3,4,5,4,4,2,,,,,,,
437,2,1,4,1,3,1,0,0,0,0,0,0,0,0,0,3,2,3,3,3,1,2,3,3,3,3,2,4,3,3,3,3,4,5,5,3,3,4,4,2,2,3,4,4,4,3,1,1,2,3,3,4,4,1,2,4,4,5,1,2,3,2,2,1,2,,,,,,,
438,2,1,4,2,1,0,1,0,0,0,0,0,0,0,0,4,4,3,3,4,4,4,3,3,3,2,3,3,3,2,2,2,2,1,3,2,3,4,2,2,2,4,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
439,1,1,4,1,3,0,0,0,0,0,0,0,1,0,0,3,2,3,3,4,3,3,3,3,3,3,3,3,4,5,5,3,2,3,4,3,2,2,3,2,3,4,4,5,4,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
440,2,2,4,2,2,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,2,2,3,5,1,1,1,1,3,1,2,2,2,3,4,4,4,1,2,3,3,4,4,4,5,5,4,5,2,3,4,5,,,,,,,
441,3,1,4,1,3,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,3,4,4,4,3,3,3,2,2,4,4,4,4,4,4,2,4,3,2,2,3,3,5,4,2,2,4,3,1,2,2,4,,,,,,,
442,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,5,4,3,5,3,2,3,2,2,2,2,4,4,2,5,3,4,2,2,3,3,4,4,4,2,1,3,3,4,5,,,,,,,
443,3,1,3,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,5,2,4,5,2,2,2,2,2,4,3,4,4,2,3,3,4,5,4,4,4,1,2,2,3,4,3,4,,,,,,,
444,2,1,4,2,3,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,1,1,4,2,3,4,2,4,3,3,3,3,3,4,3,4,2,3,1,2,3,1,2,2,3,2,2,3,3,3,1,,,,,,,
445,4,2,4,2,2,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,1,5,1,1,1,2,4,3,1,2,2,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
446,2,1,4,1,3,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,5,1,2,1,1,2,4,4,4,4,4,1,1,1,3,2,3,4,4,3,1,1,1,5,3,1,5,1,5,,,,,,,
447,2,2,3,1,1,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,2,3,3,4,3,5,3,3,3,3,4,4,5,5,2,2,1,3,4,1,2,3,4,5,5,4,2,3,1,,,,,,,
448,2,2,4,2,2,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,2,2,3,2,3,4,5,3,3,2,3,4,1,,,,,,,
449,4,1,2,3,1,1,1,0,0,1,0,0,0,0,0,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,4,4,1,5,2,2,3,4,4,5,3,2,3,,,,,,,
450,4,2,4,3,1,1,0,0,1,1,1,1,1,1,0,3,3,3,0,2,2,3,3,0,0,1,0,0,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,3,0,2,2,3,2,3,4,2,4,2,5,3,2,3,3,3,3,1,2,2,,,,,,,
451,3,1,3,3,2,1,1,0,0,1,1,0,0,0,0,2,2,1,2,2,3,1,3,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,4,4,3,3,4,5,5,3,3,3,4,4,,,,,,,
452,3,1,3,3,1,1,1,0,1,0,0,0,0,0,0,4,4,3,2,3,4,3,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,2,2,2,2,3,2,3,4,5,5,4,1,2,3,4,,,,,,,
453,3,1,2,2,0,1,1,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,2,3,2,2,2,3,2,3,3,3,2,1,,,,,,,
454,3,2,4,2,2,1,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,2,4,3,3,2,3,3,4,5,3,3,3,3,4,3,3,4,4,4,4,3,2,2,4,3,5,4,5,4,2,3,2,4,4,3,4,2,2,3,3,3,3,3,1,,,,,,,
455,2,2,3,3,2,1,1,0,0,1,0,0,1,0,0,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,2,1,5,3,3,3,4,4,5,2,3,3,3,3,,,,,,,
456,3,2,4,3,2,0,1,0,0,0,0,0,0,0,0,2,2,3,3,3,3,2,3,3,4,3,3,4,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2,3,3,3,3,2,3,2,2,2,3,,,,,,,
457,3,2,3,2,2,0,0,0,0,0,0,0,1,0,1,3,2,2,3,2,2,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
458,3,2,4,1,3,0,0,0,0,0,0,0,1,0,0,2,3,2,3,3,2,4,3,3,4,2,3,3,4,2,2,2,3,3,4,2,2,3,2,3,2,4,3,2,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
459,2,1,3,1,3,0,0,0,0,0,0,0,0,1,0,5,3,4,3,3,3,4,4,2,2,4,4,3,2,2,2,3,3,3,2,3,3,3,2,3,3,4,2,2,4,4,3,4,2,3,2,1,3,2,3,3,4,5,2,3,3,4,5,5,3,,,,,,,
460,2,2,4,2,2,0,0,0,1,0,0,0,0,0,0,2,2,2,4,2,2,4,3,4,3,3,4,3,3,3,4,2,2,3,4,2,3,3,3,3,2,3,3,2,2,3,4,3,3,3,2,2,2,2,3,3,3,4,5,1,4,2,2,2,3,,,,,,,
461,2,2,4,1,2,0,0,1,0,0,0,0,0,0,0,3,4,3,3,4,4,4,3,3,3,2,4,3,3,4,1,2,2,1,4,5,4,2,2,2,2,2,4,3,4,3,3,3,2,3,2,2,4,1,2,2,4,5,3,2,2,3,3,3,2,,,,,,,
462,2,1,3,3,2,0,0,0,0,0,0,1,0,0,0,2,2,3,3,4,4,3,2,3,3,4,4,3,3,3,2,3,2,4,5,4,4,3,3,3,3,2,2,2,2,3,1,2,5,4,3,3,3,1,2,4,2,3,1,2,3,1,4,4,5,,,,,,,
463,2,1,3,3,2,0,0,0,0,0,0,1,0,0,0,4,4,3,3,4,3,4,3,3,3,3,4,3,3,4,2,3,3,4,3,4,3,3,4,4,4,2,3,3,3,4,2,5,4,3,2,1,1,1,2,2,3,4,4,3,2,3,4,3,1,,,,,,,
464,2,2,4,2,1,0,0,0,0,0,1,0,0,0,0,3,3,3,2,3,3,3,3,3,4,3,3,2,3,1,4,4,3,1,2,2,2,4,1,4,3,3,4,4,4,3,4,5,4,3,2,3,4,1,2,3,3,2,3,4,4,5,3,2,2,,,,,,,
465,1,1,4,2,2,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,2,3,3,4,3,4,4,3,3,3,1,5,2,1,3,3,3,4,3,4,3,3,4,5,4,3,1,4,4,3,2,2,2,3,4,2,1,1,2,3,3,4,5,4,1,,,,,,,
466,3,1,4,2,2,0,0,0,0,0,0,0,0,0,1,3,3,3,4,2,4,4,3,4,4,3,4,4,4,4,4,4,3,3,2,3,4,3,4,3,4,3,2,4,4,4,1,1,3,4,2,3,3,3,4,2,3,3,4,1,2,3,4,4,2,,,,,,,
467,3,1,3,3,1,0,0,1,0,0,0,0,0,0,0,3,4,2,4,2,4,3,4,3,3,2,4,4,1,3,3,3,4,3,4,3,1,2,4,1,2,3,4,5,3,2,5,4,5,3,2,1,3,2,2,5,2,2,2,2,2,3,1,1,2,,,,,,,
468,3,2,4,4,1,0,0,0,0,0,0,0,0,0,1,2,3,2,3,3,4,1,3,3,4,4,4,3,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,1,1,3,3,2,2,4,5,1,1,2,3,3,1,1,5,1,3,2,,,,,,,
469,4,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,4,5,3,4,5,2,3,3,3,4,3,3,4,5,2,2,2,3,4,4,3,3,4,4,3,4,4,2,4,4,2,3,4,3,1,3,3,3,3,4,2,1,5,5,4,4,3,3,3,,,,,,,
470,2,2,3,3,2,0,0,0,0,0,0,0,1,0,0,2,3,3,4,2,3,3,3,4,2,3,3,3,3,3,3,5,4,3,4,4,3,5,2,4,5,3,4,3,3,3,1,2,4,3,3,2,1,2,3,2,3,4,5,1,3,5,5,1,5,,,,,,,
471,4,1,4,3,2,0,0,0,0,0,0,0,1,0,0,2,3,2,2,3,5,3,1,3,2,4,3,4,3,3,4,3,2,4,4,4,4,3,4,4,3,4,3,3,2,4,4,3,1,4,2,3,2,4,4,2,3,3,3,1,2,4,5,1,4,,,,,,,
472,4,2,4,3,2,0,0,0,0,0,0,0,0,0,1,4,4,2,3,4,3,2,4,3,3,4,3,2,4,1,4,4,5,2,3,3,1,2,5,4,2,1,3,2,4,4,2,3,4,5,2,3,5,3,5,2,1,2,3,3,4,4,4,2,2,,,,,,,
473,2,2,3,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,2,4,3,1,5,3,4,5,2,3,1,,,,,,,
474,2,1,3,2,2,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,2,3,1,3,3,1,3,4,2,4,3,4,2,3,2,2,5,3,3,3,3,3,3,4,1,3,3,4,4,4,2,1,4,4,4,4,3,4,4,4,4,4,4,4,4,,,,,,,
475,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,3,3,2,3,2,5,2,2,3,3,3,2,4,3,3,3,4,4,2,5,4,3,3,3,4,3,3,1,3,2,3,4,3,4,5,3,2,3,2,3,3,4,2,3,4,2,4,4,3,4,,,,,,,
476,2,2,3,3,1,0,0,0,0,0,1,0,0,0,0,2,3,2,3,3,3,4,3,4,4,4,3,3,3,3,3,2,3,4,2,4,4,5,2,1,4,4,2,2,1,3,4,5,3,3,2,2,3,4,4,2,1,4,1,1,3,3,1,3,3,,,,,,,
477,2,1,4,2,1,0,0,0,0,0,0,0,1,0,0,2,4,1,2,3,3,2,3,4,3,2,4,3,4,5,5,2,2,3,2,2,3,3,4,4,4,4,3,3,4,3,3,2,4,4,2,3,4,4,3,1,2,3,2,3,4,1,1,4,2,,,,,,,
478,2,1,3,3,1,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,3,4,3,2,2,3,3,3,4,4,4,2,3,3,4,4,3,3,4,4,4,4,2,2,3,3,3,5,3,2,2,1,2,2,1,2,4,2,3,1,1,2,3,2,,,,,,,
479,3,2,4,2,1,0,0,1,0,0,0,0,0,0,0,3,3,4,3,2,3,4,4,3,3,3,3,3,2,3,2,4,4,5,4,3,3,2,3,4,5,3,3,4,4,4,3,2,2,4,3,1,3,2,2,4,4,4,3,3,4,1,3,4,3,,,,,,,
480,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,3,4,2,4,4,4,4,3,4,2,2,4,2,2,3,2,4,3,2,2,3,3,3,2,2,4,4,2,2,2,3,2,3,3,3,3,2,1,1,5,2,3,3,4,5,3,2,2,5,2,,,,,,,
481,2,1,4,2,2,0,0,0,0,1,0,0,0,0,0,4,3,4,3,4,3,2,2,3,3,3,3,4,4,2,3,3,3,4,4,4,2,2,2,3,3,2,4,4,4,3,4,4,4,4,1,2,3,3,1,3,2,4,5,2,3,4,4,3,4,,,,,,,
482,3,1,4,3,2,0,0,0,0,1,0,0,0,0,0,4,3,4,3,4,4,3,4,3,3,4,3,3,3,3,1,5,3,4,5,5,3,4,3,2,2,2,3,3,3,4,3,4,5,2,2,2,3,4,4,4,5,2,3,4,4,1,2,3,4,,,,,,,
483,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,3,5,2,4,2,3,4,3,3,3,2,3,3,3,2,4,3,3,2,3,4,4,4,2,3,4,4,4,3,3,3,4,2,3,4,2,3,4,3,3,5,2,3,3,4,5,1,1,2,3,,,,,,,
484,2,1,4,2,1,0,1,0,0,0,0,0,0,0,0,4,3,4,3,1,5,3,3,3,3,4,3,4,5,4,4,3,3,3,4,1,4,4,2,1,2,3,5,4,1,4,2,2,3,3,3,1,1,3,1,2,4,3,4,3,3,2,3,2,3,,,,,,,
485,2,2,4,2,1,0,1,0,0,0,0,0,0,0,0,4,4,4,3,1,2,2,3,3,3,4,3,4,4,4,3,4,4,5,3,3,3,4,5,2,4,2,3,3,4,3,3,5,5,3,2,2,1,2,3,2,1,1,5,5,3,2,2,3,4,,,,,,,
486,2,2,4,2,2,0,0,0,0,0,1,0,0,0,0,4,4,2,3,2,4,2,4,3,3,3,3,3,1,4,1,3,2,3,3,2,3,4,2,3,4,4,4,2,2,4,1,1,2,2,3,1,2,2,2,3,2,3,3,3,2,1,2,2,3,,,,,,,
487,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,2,3,4,4,4,3,3,1,4,3,4,4,4,2,1,4,3,2,3,3,3,4,4,3,4,2,3,4,3,1,3,2,3,4,5,4,1,2,1,2,3,4,4,1,2,1,1,2,2,3,,,,,,,
488,2,1,4,2,1,0,0,0,0,0,0,1,0,0,0,4,2,3,3,4,2,2,4,2,3,2,2,2,2,3,3,4,3,4,2,3,4,1,2,3,4,5,2,3,1,3,2,3,4,1,2,1,1,3,1,2,2,3,4,5,3,1,1,2,2,,,,,,,
